IMPORTADOR,PROVEEDOR,DESPACHO,CONOCIMIENTO,FECHA,ITEM,POSICION ARANCELARIA,RUBRO,DESCRIPCION DE LA POSICION,MERCADERIA,DESTINACION,REGIMEN,ADUANA,MEDIO,PAIS ORIGEN,PAIS PROCEDENCIA,VALOR FOB U$S,VALOR FLETE U$S,VALOR SEGURO U$S,VALOR CIF U$S,CANTIDAD,UNIDAD MEDIDA,PRECIO UNITARIO,KGS BRUTO,KGS NETO,SUBITEM,DESCRIPCION SUBITEM,MARCA SUBITEM,CANTIDAD SUBITEM,PRECIO UNITARIO SUBITEM,FOB SUBITEM,DESPACHANTE,ESTADO,FACTURA,VALOR FACTURA,COTIZACION,CANAL,USO,IMPONIBLE U$S,IMPONIBLE GS,AJUSTE A INCLUIR,AJUSTE A DEDUCIR,ACUERDO,DERECHO,ISC,RENTA,IVA,TOTAL,VALOR FINAL,VALOR FINAL POR CANTIDAD
STEVEN S SA,"SAMSUNG MEDISON CO., LTD.",22DA000000745826,CAKR22027588,2022-11-17,3,9018.12.90.000Y,BIENES DE CAPITAL,LOS DEM?S,LOS DEMAS APARATOS DE DIAGNOSTICO EN: (1) UNIDAD TRANSDUCTOR LINEAL LA2-14A,IC04,IMPORTACION A CONSUMO CON DOCUMENTO DE TRANSPORTE,AEROP. PETTIROSSI,AVION,COREA DEL SUR,COREA DEL SUR,"3210,79","447,44","32,43","3690,66","1,00",UNIDAD,"3210,79","1,50","0,89",,,,,,,CUBILLA RUIZ ROQUE MARTIN,CANC,9101266621 (DOLAR ESTADOUNIDENSE),"350997,00","7171,84",V,NUEVO,"3690,66","26468823,00","0,00","0,00",SIN ACUERDO,"0,00","0,00","0,00","2665635,00","2908214,00","4096,16","4096,164585"
STEVEN S SA,"SAMSUNG MEDISON CO., LTD.",22DA000000745826,CAKR22027588,2022-11-17,4,9018.12.90.000Y,BIENES DE CAPITAL,LOS DEM?S,LOS DEMAS APARATOS DE DIAGNOSTICO EN: (1) UNIDAD TRANSDUCTOR ENDOCAVITARIO EA2-11RD,IC04,IMPORTACION A CONSUMO CON DOCUMENTO DE TRANSPORTE,AEROP. PETTIROSSI,AVION,COREA DEL SUR,COREA DEL SUR,"2019,42","281,42","20,40","2321,24","1,00",UNIDAD,"2019,42","1,50","0,87",,,,,,,CUBILLA RUIZ ROQUE MARTIN,CANC,9101266621 (DOLAR ESTADOUNIDENSE),"350997,00","7171,84",V,NUEVO,"2321,24","16647562,00","0,00","0,00",SIN ACUERDO,"0,00","0,00","0,00","1676551,00","1829122,00","2576,28","2576,282221"
STEVEN S SA,"SAMSUNG MEDISON CO., LTD.",22DA000000745826,CAKR22027588,2022-11-17,5,9018.12.90.000Y,BIENES DE CAPITAL,LOS DEM?S,LOS DEMAS APARATOS DE DIAGNOSTICO EN: (1) UNIDAD TRANSDUCTOR CONVEXO VOLUMETRICO CV1-8AD,IC04,IMPORTACION A CONSUMO CON DOCUMENTO DE TRANSPORTE,AEROP. PETTIROSSI,AVION,COREA DEL SUR,COREA DEL SUR,"3490,30","486,39","35,26","4011,95","1,00",UNIDAD,"3490,30","2,00","0,60",,,,,,,CUBILLA RUIZ ROQUE MARTIN,CANC,9101266621 (DOLAR ESTADOUNIDENSE),"350997,00","7171,84",V,NUEVO,"4011,95","28773063,00","0,00","0,00",SIN ACUERDO,"0,00","0,00","0,00","2897692,00","3161389,00","4452,76","4452,755846"
TECHMED SOCIEDAD DE RESPONSABILIDAD LIMITADA,VINNO TECHNOLOGY(SUZHOU) CO.LTD.,22DA000000748890,18497636,2022-11-15,1,9018.12.90.000Y,BIENES DE CAPITAL,LOS DEM?S,1 UNIDAD DE PORTABLE VINNO 6 COLOR ULTRASONIC SYSTEM(INCLUYE PROBE X6-16L S1-6P G3-10PX),IC04,IMPORTACION A CONSUMO CON DOCUMENTO DE TRANSPORTE,AEROP. PETTIROSSI,AVION,CHINA,CHINA,"11706,00","1076,83","117,06","12899,89","1,00",UNIDAD,"11706,00","13,00","8,00",,,,,,,DELVALLE MARCIAL,CANC,CI/PY2022102601 (DOLAR ESTADOUNIDENSE),"15452,00","7094,64",V,NUEVO,"12899,89","91520076,00","0,00","0,00",SIN ACUERDO,"0,00","0,00","0,00","9216632,00","10055238,00","14317,19","14317,19067"
ARGA?A GIMENEZ MARCOS DAVID,"SHANTOU INSTITUTE OF ULTRASONIC INSTRUMENTS (HK) CO., LTD",22DA000000749749,770387386455,2022-11-18,1,9018.12.90.000Y,BIENES DE CAPITAL,LOS DEM?S,1 UNIDAD DE COLOR DOPPLER ULTRASOUND SYSTEM - APOGEE 1000 WITH C3LN AND L8LN PARA USO VETERINARIO,IC04,IMPORTACION A CONSUMO CON DOCUMENTO DE TRANSPORTE,AEROP. PETTIROSSI,AVION,CHINA,CHINA,"4500,00","570,00","70,00","5140,00","1,00",UNIDAD,"4500,00","13,00","9,90",,,,,,,FERREIRA MARTINEZ DE LA PERA M,CANC,INV-841-22-GI (DOLAR ESTADOUNIDENSE),"5140,00","7173,57",R,NUEVO,"5140,00","36872150,00","0,00","0,00",SIN ACUERDO,"0,00","0,00","0,00","3727172,00","4060620,00","5706,05","5706,052886"
DEZETA SA,MR GLOBAL (HK) LIMITED,22DA000000766055,203027494,2022-11-24,1,9018.12.10.000V,BIENES DE CAPITAL,EC?GRAFOS CON AN?LISIS ESPECTRAL DOPPLER,SISTEMA DE DIAGNOSTICO POR ULTRASONIDO CON SUS PARTES Y ACCESORIOS EN 4 SETS DE DP-10 PORTABLE DIAGNOSTIC ULTRASOUND  SYSTEM,IC04,IMPORTACION A CONSUMO CON DOCUMENTO DE TRANSPORTE,AEROP. PETTIROSSI,AVION,CHINA,HONG KONG,"13600,00","967,79","108,90","14676,69","4,00",UNIDAD,"3400,00","14,58","14,58",,,,,,,SCHAERER AYALA EDUARDO WASHING,CANC,30282880 (DOLAR ESTADOUNIDENSE),"131937,00","7181,05",R,NUEVO,"14676,69","105394045,00","0,00","0,00",SIN ACUERDO,"0,00","0,00","0,00","10597939,00","11552646,00","16285,46","4071,364589"
DEZETA SA,MR GLOBAL (HK) LIMITED,22DA000000766055,203027494,2022-11-24,3,9018.12.10.000V,BIENES DE CAPITAL,EC?GRAFOS CON AN?LISIS ESPECTRAL DOPPLER,SISTEMA DE DIAGNOSTICO POR ULTRASONIDO CON SUS PARTES Y ACCESORIOS EN 1 SET DE 2167B-CTO-S01 DC 30 DIAGNOSTIC ULTRASOUND SYSTEM,IC04,IMPORTACION A CONSUMO CON DOCUMENTO DE TRANSPORTE,AEROP. PETTIROSSI,AVION,CHINA,HONG KONG,"11729,00","834,65","93,92","12657,57","1,00",UNIDAD,"11729,00","87,00","87,00",,,,,,,SCHAERER AYALA EDUARDO WASHING,CANC,30282880 (DOLAR ESTADOUNIDENSE),"131937,00","7181,05",R,NUEVO,"12657,57","90894643,00","0,00","0,00",SIN ACUERDO,"0,00","0,00","0,00","9139946,00","9963311,00","14045,01","14045,01487"
DEZETA SA,MR GLOBAL (HK) LIMITED,22DA000000766055,203027494,2022-11-24,4,9018.12.10.000V,BIENES DE CAPITAL,EC?GRAFOS CON AN?LISIS ESPECTRAL DOPPLER,SISTEMA DE DIAGNOSTICO POR ULTRASONIDO CON SUS PARTES Y ACCESORIOS EN 8 SETS DE 1117B-CTO-S01 Z50 DIAGNOSTIC ULTRASOUND SYSTEM,IC04,IMPORTACION A CONSUMO CON DOCUMENTO DE TRANSPORTE,AEROP. PETTIROSSI,AVION,CHINA,HONG KONG,"39040,00","2778,12","312,62","42130,74","8,00",UNIDAD,"4880,00","16,02","16,02",,,,,,,SCHAERER AYALA EDUARDO WASHING,CANC,30282880 (DOLAR ESTADOUNIDENSE),"131937,00","7181,05",R,NUEVO,"42130,74","302542950,00","0,00","0,00",SIN ACUERDO,"0,00","0,00","0,00","30422324,00","33162895,00","46748,85","5843,606532"
DEZETA SA,MR GLOBAL (HK) LIMITED,22DA000000766055,203027494,2022-11-24,5,9018.12.10.000V,BIENES DE CAPITAL,EC?GRAFOS CON AN?LISIS ESPECTRAL DOPPLER,SISTEMA DE DIAGNOSTICO POR ULTRASONIDO CON SUS PARTES Y ACCESORIOS EN 2 SETS DE 1117B-CTO-S01 Z50 DIAGNOSTIC ULTRASOUND SYSTEM,IC04,IMPORTACION A CONSUMO CON DOCUMENTO DE TRANSPORTE,AEROP. PETTIROSSI,AVION,CHINA,HONG KONG,"10696,00","761,14","85,65","11542,79","2,00",UNIDAD,"5348,00","16,10","16,10",,,,,,,SCHAERER AYALA EDUARDO WASHING,CANC,30282880 (DOLAR ESTADOUNIDENSE),"131937,00","7181,05",R,NUEVO,"11542,79","82889352,00","0,00","0,00",SIN ACUERDO,"0,00","0,00","0,00","8334971,00","9085821,00","12808,04","6404,019825"
DEZETA SA,MR GLOBAL (HK) LIMITED,22DA000000766055,203027494,2022-11-24,6,9018.12.10.000V,BIENES DE CAPITAL,EC?GRAFOS CON AN?LISIS ESPECTRAL DOPPLER,SISTEMA DE DIAGNOSTICO POR ULTRASONIDO CON SUS PARTES Y ACCESORIOS EN 1 SET DE 2142B-CTO-S01 RESONA I9 DIAGNOSTIC ULTRASOUND SISTEM,IC04,IMPORTACION A CONSUMO CON DOCUMENTO DE TRANSPORTE,AEROP. PETTIROSSI,AVION,CHINA,HONG KONG,"43193,00","3073,66","345,88","46612,54","1,00",UNIDAD,"43193,00","173,00","173,00",,,,,,,SCHAERER AYALA EDUARDO WASHING,CANC,30282880 (DOLAR ESTADOUNIDENSE),"131937,00","7181,05",R,NUEVO,"46612,54","334726980,00","0,00","0,00",SIN ACUERDO,"0,00","0,00","0,00","33658602,00","36690710,00","51721,92","51721,91955"
SOLUMEDIC SA,"GENERAL ELECTRIC MEDICAL SYSTEMS, ULTRASOUND AND PCD, LLC",22DA000000776416,391777419804,2022-12-21,1,9018.12.90.000Y,BIENES DE CAPITAL,LOS DEM?S,TRANSDUCTOR 3SC-RS,IC04,IMPORTACION A CONSUMO CON DOCUMENTO DE TRANSPORTE,AEROP. PETTIROSSI,AVION,CHINA,CHINA,"2500,00","36,00","25,00","2561,00","1,00",UNIDAD,"2500,00","2,00","1,00",,,,,,,GONZALEZ RETAMOZO RUBEN EFIGEN,CANC,922984172 (DOLAR ESTADOUNIDENSE),"2500,00","7205,45",R,NUEVO,"2561,00","18453157,00","0,00","0,00",SIN ACUERDO,"0,00","0,00","0,00","1876159,00","2043471,00","2844,60","2844,600747"
SOLUMEDIC SA,"GENERAL ELECTRIC MEDICAL SYSTEMS, ULTRASOUND AND PCD, LLC",22DA000000789328,X703347,2022-12-02,1,9018.12.10.000V,BIENES DE CAPITAL,EC?GRAFOS CON AN?LISIS ESPECTRAL DOPPLER,ECOGRAFO VIVID IQ,IC04,IMPORTACION A CONSUMO CON DOCUMENTO DE TRANSPORTE,AEROP. PETTIROSSI,AVION,CHINA,CHINA,"18111,20","936,27","166,01","19213,48","1,00",UNIDAD,"18111,20","100,20","86,00",,,,,,,GONZALEZ RETAMOZO RUBEN EFIGEN,CANC,920943008 (DOLAR ESTADOUNIDENSE),"57049,99","7219,09",R,NUEVO,"19213,48","138703841,00","0,00","0,00",SIN ACUERDO,"0,00","0,00","0,00","13957159,00","15220362,00","21321,83","21321,82911"
SOLUMEDIC SA,"GENERAL ELECTRIC MEDICAL SYSTEMS, ULTRASOUND AND PCD, LLC",22DA000000789328,X703347,2022-12-02,2,9018.12.10.000V,BIENES DE CAPITAL,EC?GRAFOS CON AN?LISIS ESPECTRAL DOPPLER,TRANSDUCTOR 6S-RS,IC04,IMPORTACION A CONSUMO CON DOCUMENTO DE TRANSPORTE,AEROP. PETTIROSSI,AVION,ESTADOS UNIDOS DE AMERICA,CHINA,"4451,77","230,14","40,80","4722,71","1,00",UNIDAD,"4451,77","1,20","1,00",,,,,,,GONZALEZ RETAMOZO RUBEN EFIGEN,CANC,920943008 (DOLAR ESTADOUNIDENSE),"57049,99","7219,09",R,NUEVO,"4722,71","34093669,00","0,00","0,00",SIN ACUERDO,"0,00","0,00","0,00","3430696,00","3741194,00","5240,95","5240,946232"
SOLUMEDIC SA,"GENERAL ELECTRIC MEDICAL SYSTEMS, ULTRASOUND AND PCD, LLC",22DA000000789328,X703347,2022-12-02,3,9018.12.10.000V,BIENES DE CAPITAL,EC?GRAFOS CON AN?LISIS ESPECTRAL DOPPLER,TRANSDUCTOR 12S-RS,IC04,IMPORTACION A CONSUMO CON DOCUMENTO DE TRANSPORTE,AEROP. PETTIROSSI,AVION,ESTADOS UNIDOS DE AMERICA,CHINA,"5192,70","268,44","47,60","5508,74","1,00",UNIDAD,"5192,70","1,20","1,00",,,,,,,GONZALEZ RETAMOZO RUBEN EFIGEN,CANC,920943008 (DOLAR ESTADOUNIDENSE),"57049,99","7219,09",R,NUEVO,"5508,74","39768090,00","0,00","0,00",SIN ACUERDO,"0,00","0,00","0,00","4001688,00","4363864,00","6113,23","6113,229486"
SOLUMEDIC SA,"GENERAL ELECTRIC MEDICAL SYSTEMS, ULTRASOUND AND PCD, LLC",22DA000000789328,X703347,2022-12-02,4,9018.12.10.000V,BIENES DE CAPITAL,EC?GRAFOS CON AN?LISIS ESPECTRAL DOPPLER,TRANSDUCTOR C1-5-RS,IC04,IMPORTACION A CONSUMO CON DOCUMENTO DE TRANSPORTE,AEROP. PETTIROSSI,AVION,CHINA,CHINA,"3450,43","178,37","31,63","3660,43","1,00",UNIDAD,"3450,43","1,20","1,00",,,,,,,GONZALEZ RETAMOZO RUBEN EFIGEN,CANC,920943008 (DOLAR ESTADOUNIDENSE),"57049,99","7219,09",R,NUEVO,"3660,43","26424974,00","0,00","0,00",SIN ACUERDO,"0,00","0,00","0,00","2659029,00","2899687,00","4062,10","4062,099324"
SOLUMEDIC SA,"GENERAL ELECTRIC MEDICAL SYSTEMS, ULTRASOUND AND PCD, LLC",22DA000000789328,X703347,2022-12-02,5,9018.12.10.000V,BIENES DE CAPITAL,EC?GRAFOS CON AN?LISIS ESPECTRAL DOPPLER,TRANSDUCTOR 6TC-RS,IC04,IMPORTACION A CONSUMO CON DOCUMENTO DE TRANSPORTE,AEROP. PETTIROSSI,AVION,NORUEGA,CHINA,"23343,89","1206,78","213,96","24764,63","1,00",UNIDAD,"23343,89","1,20","1,00",,,,,,,GONZALEZ RETAMOZO RUBEN EFIGEN,CANC,920943008 (DOLAR ESTADOUNIDENSE),"57049,99","7219,09",R,NUEVO,"24764,63","178778093,00","0,00","0,00",SIN ACUERDO,"0,00","0,00","0,00","17989655,00","19617823,00","27482,12","27482,12251"
LA CASA DEL MEDICO SA,SONOSCAPE MEDICAL CORP.,22DA000000792496,X694313,2022-12-05,1,9018.12.10.000V,BIENES DE CAPITAL,EC?GRAFOS CON AN?LISIS ESPECTRAL DOPPLER,ECÂ¿GRAFOS CON ANÂ¿LISIS ESPECTRAL DOPPLER EN:,IC04,IMPORTACION A CONSUMO CON DOCUMENTO DE TRANSPORTE,AEROP. PETTIROSSI,AVION,CHINA,CHINA,"38325,00","3023,19","383,25","41731,44","5,00",UNIDAD,"7665,00","180,00","180,00",1,UNID. DE E2 DIAGNOSTIC COLOR DOPPLER SYSTEM STANDARD CONFIGURATIONCFM M MODETDIAMMLGCSR FLOWVIS-NEEDLEB MODE PANORAMIC TRANSDUCER>L7413C-A6V1<ACCESSORIES>BACKPACKKEYBOAR COVER/ EC9-5 FOR E3,SONOSCAPE,"1,00","8965,00","8965,00",FIGUEREDO UCEDO EULALIA RAQUEL,CANC,PALA20220928 (DOLAR ESTADOUNIDENSE),"38500,00","7197,50",V,NUEVO,"41731,44","300362039,00","0,00","0,00",SIN ACUERDO,"0,00","0,00","0,00","30238624,00","32984154,00","46314,16","9262,832745"
LA CASA DEL MEDICO SA,SONOSCAPE MEDICAL CORP.,22DA000000792496,X694313,2022-12-05,1,9018.12.10.000V,BIENES DE CAPITAL,EC?GRAFOS CON AN?LISIS ESPECTRAL DOPPLER,ECÂ¿GRAFOS CON ANÂ¿LISIS ESPECTRAL DOPPLER EN:,IC04,IMPORTACION A CONSUMO CON DOCUMENTO DE TRANSPORTE,AEROP. PETTIROSSI,AVION,CHINA,CHINA,,,,,"5,00",UNIDAD,,,,2,UNID. DE E3 DIAGNOSTIC COLOR DOPPLER SYSTEM <OPTION>STANDARD HARDWARE/STANDARD SOFTWARE/VIS-NEEDLEB MODE PANORAMIC IMAGING/PROSPECTIVE SAVING/BACKPACK<TRANSDUCER>L7413C-A<ACCESSORIES>BACKPACKTHE THIRD TRANSDUCER PORTKEYBOARD COVEREC9-5 FOR E3,SONOSCAPE,"2,00","5465,00","10930,00",FIGUEREDO UCEDO EULALIA RAQUEL,CANC,PALA20220928 (DOLAR ESTADOUNIDENSE),,,V,NUEVO,,,,,SIN ACUERDO,,,,,,#DIV/0!,#DIV/0!
LA CASA DEL MEDICO SA,SONOSCAPE MEDICAL CORP.,22DA000000792496,X694313,2022-12-05,1,9018.12.10.000V,BIENES DE CAPITAL,EC?GRAFOS CON AN?LISIS ESPECTRAL DOPPLER,ECÂ¿GRAFOS CON ANÂ¿LISIS ESPECTRAL DOPPLER EN:,IC04,IMPORTACION A CONSUMO CON DOCUMENTO DE TRANSPORTE,AEROP. PETTIROSSI,AVION,CHINA,CHINA,,,,,"5,00",UNIDAD,,,,3,"UNID. DE E3 DIAGNOSTIC COLOR DOPPLER SYSTEM <OPTION>STANDARD HARDWARE/STANDARD SOFTWARE/VIS-NEEDLEB MODE PANORAMIC IMAGING/PROSPECTIVE SAVING/<TRANSDUCER>L7413C-A6V1BACKPACKTHE THIRD TRANSDUCER PORTKEYBOARD COVER"",""SONOSCAPE",",0","1,00","7465,00","7465,00",FIGUEREDO UCEDO EULALIA RAQUEL,CANC,PALA20220928 (DOLAR ESTADOUNIDENSE),,,V,NUEVO,,,,,SIN ACUERDO,,,,,,#DIV/0!,#DIV/0!
LA CASA DEL MEDICO SA,SONOSCAPE MEDICAL CORP.,22DA000000792496,X694313,2022-12-05,1,9018.12.10.000V,BIENES DE CAPITAL,EC?GRAFOS CON AN?LISIS ESPECTRAL DOPPLER,ECÂ¿GRAFOS CON ANÂ¿LISIS ESPECTRAL DOPPLER EN:,IC04,IMPORTACION A CONSUMO CON DOCUMENTO DE TRANSPORTE,AEROP. PETTIROSSI,AVION,CHINA,CHINA,,,,,"5,00",UNIDAD,,,,4,UNID. DE P15 DIAGNOSTIC COLOR DOPPLER SYSTEM<OPTION>STANDA CONFIGURATIONCOLOR M MODEANATOMIC M MODETDICOLOR PANORAMIC IMAGINGECGFREEHAND 3DSTATIC 3D/4DATUO FACES-LIVES-DEPTHS-LIVE SILHOUETTEAVC FOLLICLESTRESS ECHOC-XLASTOCWB MODE PANO,SONOSCAPE,"1,00","10965,00","10965,00",FIGUEREDO UCEDO EULALIA RAQUEL,CANC,PALA20220928 (DOLAR ESTADOUNIDENSE),,,V,NUEVO,,,,,SIN ACUERDO,,,,,,#DIV/0!,#DIV/0!
IMESE SA,ESAOTE S.P.A,22DA000000793408,1325166021,2022-12-09,1,9018.12.90.000Y,BIENES DE CAPITAL,LOS DEM?S,LOS DEMAS APARATOS EN: (1) UNIDAD TRANSDUCTOR CA541 PARA ECÂ¿GRAFO MYLAB CLASS C,IC04,IMPORTACION A CONSUMO CON DOCUMENTO DE TRANSPORTE,AEROP. PETTIROSSI,AVION,ITALIA,ITALIA,"1667,38","126,20","16,85","1810,43","1,00",UNIDAD,"1667,38","2,30","1,50",,,,,,,CUBILLA RUIZ ROQUE MARTIN,CANC,2202405205 (MONEDA COMUN EUROPEA),"1721,44","7086,59",V,NUEVO,"1810,44","12829823,00","0,00","0,00",SIN ACUERDO,"0,00","0,00","0,00","1310657,00","1427232,00","2011,84","2011,83898"
LA CASA DEL MEDICO SA,"BISTOS CO., LTD",22DA000000797156,X661328,2022-12-06,1,9018.12.90.000Y,BIENES DE CAPITAL,LOS DEM?S,"LOS DEMAS INSTRUMENTOS Y APARATOS DE MEDICINA EN: 30 UNID. DE BT-770 12"" PATIENT MONITOR WITH IBP (BD TYPE) INCLUDED ACCESORIES",IC04,IMPORTACION A CONSUMO CON DOCUMENTO DE TRANSPORTE,AEROP. PETTIROSSI,AVION,COREA DEL SUR,COREA DEL SUR,"30450,00","2949,97","304,50","33704,47","30,00",UNIDAD,"1015,00","180,00","180,00",,,,,,,FIGUEREDO UCEDO EULALIA RAQUEL,CANC,BP22-1121-1214 (DOLAR ESTADOUNIDENSE),"42790,00","7191,62",V,NUEVO,"33704,47","242389741,00","0,00","0,00",SIN ACUERDO,"0,00","0,00","0,00","24397513,00","26609794,00","37404,58","1246,819375"
RECAUCHUTADORA INDUSTRIAL DEL PARAGUAY SRL,MINDRAY ANIMAL MEDICAL TECHNOLOGY CO.LIMITED.-,22DA000000797170,ASHKG268106,2022-12-06,1,9018.12.90.000Y,BIENES DE CAPITAL,LOS DEM?S,"LOS DEMAS APARATOS DE DIAGNOSTICO POR EXPLORACION ULTRASONICA(ECOGRAFOS),PARA USO VETERINARIO:(3)-UNIDS.SISTEMA DE DIAGNOSTICO  ULTRASONICO(ECOGRAFO),P/USO VETERINARIO.-",IC04,IMPORTACION A CONSUMO CON DOCUMENTO DE TRANSPORTE,AEROP. PETTIROSSI,AVION,HONG KONG,HONG KONG,"18640,00","1812,22","45,31","20497,53","3,00",UNIDAD,"6213,33","174,41","129,28",1,"UNIDS.ECOGRAFO,MODELO 2158B-PA0009A,VETUS E7,COMPLETO CON SUS ACCESORIOS DE NORMA,P/USO VETERINARIO.-",MINDRAY,"2,00","7520,00","15040,00",QUINTANA ORTIZ RAMON EMILIANO,CANC,PY-300003430 (DOLAR ESTADOUNIDENSE),"47505,00","7197,50",R,NUEVO,"20497,53","147530972,00","0,00","0,00",SIN ACUERDO,"0,00","0,00","0,00","15036220,00","16381846,00","22773,58","7591,192228"
RECAUCHUTADORA INDUSTRIAL DEL PARAGUAY SRL,MINDRAY ANIMAL MEDICAL TECHNOLOGY CO.LIMITED.-,22DA000000797170,ASHKG268106,2022-12-06,1,9018.12.90.000Y,BIENES DE CAPITAL,LOS DEM?S,"LOS DEMAS APARATOS DE DIAGNOSTICO POR EXPLORACION ULTRASONICA(ECOGRAFOS),PARA USO VETERINARIO:(3)-UNIDS.SISTEMA DE DIAGNOSTICO  ULTRASONICO(ECOGRAFO),P/USO VETERINARIO.-",IC04,IMPORTACION A CONSUMO CON DOCUMENTO DE TRANSPORTE,AEROP. PETTIROSSI,AVION,HONG KONG,HONG KONG,,,,,"3,00",UNIDAD,,,,2,"UNID.ECOGRAFO MODELO 2171B-PA0001A,COMPLETO CON SUS ACCESORIO DE NORMA,P/USO VETERINARIO.-",MINDRAY,"1,00","3600,00","3600,00",QUINTANA ORTIZ RAMON EMILIANO,CANC,PY-300003430 (DOLAR ESTADOUNIDENSE),,,R,NUEVO,,,,,SIN ACUERDO,,,,,,#DIV/0!,#DIV/0!
SOLUMEDIC SA,"GENERAL ELECTRIC MEDICAL SYSTEMS, ULTRASOUND AND PCD, LLC",23DA000000002310,Y144060,2023-01-27,1,9018.12.10.000V,BIENES DE CAPITAL,EC?GRAFOS CON AN?LISIS ESPECTRAL DOPPLER,ECÂ¿GRAFO VOLUSON E8,IC04,IMPORTACION A CONSUMO CON DOCUMENTO DE TRANSPORTE,AEROP. PETTIROSSI,AVION,AUSTRIA,AUSTRIA,"41741,20","2993,33","134,55","44869,08","1,00",UNIDAD,"41741,20","162,00","158,00",,,,,,,GONZALEZ RETAMOZO RUBEN EFIGEN,CANC,925545708 (DOLAR ESTADOUNIDENSE),"72699,98","7379,92",R,NUEVO,"44869,08","331130221,00","0,00","0,00",SIN ACUERDO,"0,00","0,00","0,00","33310976,00","36320255,00","49790,58","49790,57712"
SOLUMEDIC SA,"GENERAL ELECTRIC MEDICAL SYSTEMS, ULTRASOUND AND PCD, LLC",23DA000000002310,Y144060,2023-01-27,2,9018.12.10.000V,BIENES DE CAPITAL,EC?GRAFOS CON AN?LISIS ESPECTRAL DOPPLER,TRANSDUCTOR 11L-D,IC04,IMPORTACION A CONSUMO CON DOCUMENTO DE TRANSPORTE,AEROP. PETTIROSSI,AVION,CHINA,AUSTRIA,"3236,35","232,08","10,43","3478,86","1,00",UNIDAD,"3236,35","1,20","1,00",,,,,,,GONZALEZ RETAMOZO RUBEN EFIGEN,CANC,925545708 (DOLAR ESTADOUNIDENSE),"72699,98","7379,92",R,NUEVO,"3478,86","25673708,00","0,00","0,00",SIN ACUERDO,"0,00","0,00","0,00","2582719,00","2816040,00","3860,44","3860,441372"
SOLUMEDIC SA,"GENERAL ELECTRIC MEDICAL SYSTEMS, ULTRASOUND AND PCD, LLC",23DA000000002310,Y144060,2023-01-27,3,9018.12.10.000V,BIENES DE CAPITAL,EC?GRAFOS CON AN?LISIS ESPECTRAL DOPPLER,TRANSDUCTOR C1-6-D,IC04,IMPORTACION A CONSUMO CON DOCUMENTO DE TRANSPORTE,AEROP. PETTIROSSI,AVION,CHINA,AUSTRIA,"6472,69","464,17","20,86","6957,72","1,00",UNIDAD,"6472,69","1,20","1,00",,,,,,,GONZALEZ RETAMOZO RUBEN EFIGEN,CANC,925545708 (DOLAR ESTADOUNIDENSE),"72699,98","7379,92",R,NUEVO,"6957,72","51347417,00","0,00","0,00",SIN ACUERDO,"0,00","0,00","0,00","5165438,00","5632079,00","7720,88","7720,882609"
SOLUMEDIC SA,"GENERAL ELECTRIC MEDICAL SYSTEMS, ULTRASOUND AND PCD, LLC",23DA000000002310,Y144060,2023-01-27,4,9018.12.10.000V,BIENES DE CAPITAL,EC?GRAFOS CON AN?LISIS ESPECTRAL DOPPLER,TRANSDUCTOR RAB6-D,IC04,IMPORTACION A CONSUMO CON DOCUMENTO DE TRANSPORTE,AEROP. PETTIROSSI,AVION,CHINA,AUSTRIA,"5825,42","417,75","18,78","6261,95","1,00",UNIDAD,"5825,42","1,20","1,00",,,,,,,GONZALEZ RETAMOZO RUBEN EFIGEN,CANC,925545708 (DOLAR ESTADOUNIDENSE),"72699,98","7379,92",R,NUEVO,"6261,95","46212690,00","0,00","0,00",SIN ACUERDO,"0,00","0,00","0,00","4648895,00","5068871,00","6948,80","6948,796334"
SOLUMEDIC SA,"GENERAL ELECTRIC MEDICAL SYSTEMS, ULTRASOUND AND PCD, LLC",23DA000000002310,Y144060,2023-01-27,5,9018.12.10.000V,BIENES DE CAPITAL,EC?GRAFOS CON AN?LISIS ESPECTRAL DOPPLER,TRANSDUCTOR RIC5-9-D,IC04,IMPORTACION A CONSUMO CON DOCUMENTO DE TRANSPORTE,AEROP. PETTIROSSI,AVION,CHINA,AUSTRIA,"10356,32","742,67","33,38","11132,37","2,00",UNIDAD,"5178,16","2,40","2,00",,,,,,,GONZALEZ RETAMOZO RUBEN EFIGEN,CANC,925545708 (DOLAR ESTADOUNIDENSE),"72699,98","7379,92",R,NUEVO,"11132,37","82156000,00","0,00","0,00",SIN ACUERDO,"0,00","0,00","0,00","8264714,00","9011340,00","12353,43","6176,716008"
IMESE SA,ESAOTE S.P.A,23DA000000005910,6363446773,2023-01-02,1,9018.12.90.000Y,BIENES DE CAPITAL,LOS DEM?S,LOS DEMAS APARATOS DE DIAGNOSTICO EN: (1) UNIDAD PROBE P 1-5,IM04,IMPORTACION MENOR A CONSUMO CON DOCUMENTO DE TRANSPORTE,AEROP. PETTIROSSI,AVION,ITALIA,ITALIA,"1717,94","127,79","17,35","1863,08","1,00",UNIDAD,"1717,94","1,78","0,50",,,,,,,CUBILLA RUIZ ROQUE MARTIN,CANC,2002400111 (MONEDA COMUN EUROPEA),"1749,53","7345,93",V,NUEVO,"1863,07","13686013,00","0,00","0,00",SIN ACUERDO,"0,00","0,00","0,00","1386463,00","1510352,00","2068,67","2068,673919"
